bodyId,compartment,evidence_source,neuron_type
19213,lobula,roi_field,
19218,medulla,roi_field,
19224,medulla,roi_field,
19229,lobula_plate,roi_field,
19233,lobula,roi_field,
19249,lobula,roi_field,
19253,medulla,roi_field,
19259,medulla,roi_field,
19260,lobula,roi_field,
19262,medulla,roi_field,
19277,lobula,roi_field,
19286,lobula,roi_field,
19294,medulla,roi_field,
19298,medulla,roi_field,
19301,lobula,roi_field,
19320,medulla,roi_field,
19345,medulla,roi_field,
19357,medulla,roi_field,
19363,medulla,roi_field,
19370,medulla,roi_field,
19376,lobula,roi_field,
19380,unknown,none,
19383,medulla,roi_field,
19391,unknown,none,
19397,lobula_plate,roi_field,
19403,lobula,roi_field,
19404,medulla,roi_field,
19420,lobula,roi_field,
19421,medulla,roi_field,
19430,medulla,roi_field,
19435,medulla,roi_field,
19437,medulla,roi_field,
19449,medulla,roi_field,
19453,medulla,roi_field,
19454,unknown,none,
19459,lobula,roi_field,
19461,medulla,roi_field,
19468,unknown,none,
19470,lobula,roi_field,
19473,unknown,none,
19481,medulla,roi_field,
19482,lobula_plate,roi_field,
19484,medulla,roi_field,
19492,medulla,roi_field,
19494,lobula,roi_field,
19509,lobula,roi_field,
19513,medulla,roi_field,
19514,medulla,roi_field,
19526,medulla,roi_field,
19528,medulla,roi_field,
19529,lobula,roi_field,
19535,lobula,roi_field,
19539,lobula,roi_field,
19543,lobula,roi_field,
19549,lobula_plate,roi_field,
19550,lobula,roi_field,
19568,medulla,roi_field,
19577,lobula,roi_field,
19580,lobula,roi_field,
19583,lobula,roi_field,
19589,lobula_plate,roi_field,
19591,medulla,roi_field,
19597,medulla,roi_field,
19599,lobula,roi_field,
19601,medulla,roi_field,
19605,lobula,roi_field,
19608,lobula_plate,roi_field,
19609,medulla,roi_field,
19610,medulla,roi_field,
19615,unknown,none,
19619,unknown,none,
19623,lobula,roi_field,
19630,medulla,roi_field,
19634,lobula,roi_field,
19642,lobula,roi_field,
19644,medulla,roi_field,
19645,lobula,roi_field,
19652,medulla,roi_field,
19653,lobula,roi_field,
19654,medulla,roi_field,
19655,medulla,roi_field,
19656,medulla,roi_field,
19675,medulla,roi_field,
19685,lobula,roi_field,
19699,medulla,roi_field,
19702,lobula,roi_field,
19714,lobula_plate,roi_field,
19722,medulla,roi_field,
19726,lobula_plate,roi_field,
19731,medulla,roi_field,
19734,medulla,roi_field,
19735,medulla,roi_field,
19742,unknown,none,
19747,medulla,roi_field,
19750,lobula_plate,roi_field,
19752,medulla,roi_field,
19757,medulla,roi_field,
19758,medulla,roi_field,
19777,lobula,roi_field,
19781,unknown,none,
19782,medulla,roi_field,
19794,lobula,roi_field,
19795,medulla,roi_field,
19797,medulla,roi_field,
19802,medulla,roi_field,
19806,medulla,roi_field,
19824,medulla,roi_field,
19827,lobula,roi_field,
19833,medulla,roi_field,
19834,lobula,roi_field,
19839,medulla,roi_field,
19842,lobula_plate,roi_field,
19852,lobula_plate,roi_field,
19854,medulla,roi_field,
19860,medulla,roi_field,
19876,medulla,roi_field,
19884,lobula_plate,roi_field,
19887,lobula,roi_field,
19892,medulla,roi_field,
19893,medulla,roi_field,
19898,lobula_plate,roi_field,
19903,medulla,roi_field,
19908,lobula,roi_field,
19914,medulla,roi_field,
19923,medulla,roi_field,
19928,lobula,roi_field,
19929,unknown,none,
19933,medulla,roi_field,
19939,medulla,roi_field,
19943,lobula,roi_field,
19950,medulla,roi_field,
19954,lobula,roi_field,
19965,lobula,roi_field,
19979,lobula_plate,roi_field,
19983,unknown,none,
19993,unknown,none,
20005,medulla,roi_field,
20016,lobula,roi_field,
20027,medulla,roi_field,
20031,lobula,roi_field,
20032,medulla,roi_field,
20035,medulla,roi_field,
20036,lobula,roi_field,
20038,lobula,roi_field,
20046,lobula,roi_field,
20047,lobula_plate,roi_field,
20062,lobula,roi_field,
20066,medulla,roi_field,
20069,medulla,roi_field,
20072,medulla,roi_field,
20083,lobula,roi_field,
20087,medulla,roi_field,
20091,medulla,roi_field,
20094,medulla,roi_field,
20101,medulla,roi_field,
20103,lobula_plate,roi_field,
20114,medulla,roi_field,
20135,medulla,roi_field,
20155,medulla,roi_field,
20161,medulla,roi_field,
20162,lobula_plate,roi_field,
20166,lobula_plate,roi_field,
20169,medulla,roi_field,
20171,medulla,roi_field,
20175,lobula,roi_field,
20176,lobula,roi_field,
20182,lobula_plate,roi_field,
20189,medulla,roi_field,
20191,lobula,roi_field,
20198,medulla,roi_field,
20202,unknown,none,
20210,lobula,roi_field,
20212,medulla,roi_field,
20218,lobula_plate,roi_field,
20220,medulla,roi_field,
20223,unknown,none,
20228,medulla,roi_field,
20230,medulla,roi_field,
20232,lobula_plate,roi_field,
20244,medulla,roi_field,
20248,medulla,roi_field,
20250,medulla,roi_field,
20259,medulla,roi_field,
20263,medulla,roi_field,
20267,lobula,roi_field,
20269,lobula_plate,roi_field,
20273,lobula,roi_field,
20276,lobula,roi_field,
20277,medulla,roi_field,
20281,unknown,none,
20282,lobula,roi_field,
20285,medulla,roi_field,
20295,medulla,roi_field,
20300,medulla,roi_field,
20303,lobula,roi_field,
20304,medulla,roi_field,
20310,lobula,roi_field,
20319,medulla,roi_field,
20334,lobula,roi_field,
20341,lobula_plate,roi_field,
20342,medulla,roi_field,
20350,medulla,roi_field,
20367,medulla,roi_field,
20369,lobula,roi_field,
20370,lobula_plate,roi_field,
20374,lobula,roi_field,
20375,medulla,roi_field,
20377,medulla,roi_field,
20399,lobula,roi_field,
20410,lobula,roi_field,
20416,medulla,roi_field,
20418,unknown,none,
20419,medulla,roi_field,
20423,medulla,roi_field,
20427,medulla,roi_field,
20432,lobula,roi_field,
20433,lobula,roi_field,
20434,unknown,none,
20439,medulla,roi_field,
20444,medulla,roi_field,
20449,unknown,none,
20450,medulla,roi_field,
20458,lobula_plate,roi_field,
20467,medulla,roi_field,
20471,lobula,roi_field,
20474,medulla,roi_field,
20481,lobula,roi_field,
20483,medulla,roi_field,
20486,unknown,none,
20491,lobula,roi_field,
20503,unknown,none,
20508,lobula,roi_field,
20519,medulla,roi_field,
20528,medulla,roi_field,
20535,lobula_plate,roi_field,
20536,medulla,roi_field,
20538,medulla,roi_field,
20542,lobula,roi_field,
20546,lobula,roi_field,
20552,lobula_plate,roi_field,
20557,lobula,roi_field,
20562,medulla,roi_field,
20584,lobula,roi_field,
20586,lobula_plate,roi_field,
20587,lobula_plate,roi_field,
20588,lobula,roi_field,
20592,unknown,none,
20615,unknown,none,
20618,lobula,roi_field,
20626,medulla,roi_field,
20627,medulla,roi_field,
20630,medulla,roi_field,
20632,medulla,roi_field,
20634,lobula_plate,roi_field,
20637,medulla,roi_field,
20639,medulla,roi_field,
20642,medulla,roi_field,
20655,medulla,roi_field,
20656,medulla,roi_field,
20660,medulla,roi_field,
20671,medulla,roi_field,
20673,lobula,roi_field,
20674,lobula,roi_field,
20679,medulla,roi_field,
20680,medulla,roi_field,
20686,medulla,roi_field,
20689,medulla,roi_field,
20693,lobula,roi_field,
20694,lobula_plate,roi_field,
20700,medulla,roi_field,
20701,medulla,roi_field,
20703,lobula,roi_field,
20710,medulla,roi_field,
20726,lobula,roi_field,
20732,medulla,roi_field,
20733,lobula,roi_field,
20749,lobula_plate,roi_field,
20756,medulla,roi_field,
20759,lobula_plate,roi_field,
20761,medulla,roi_field,
20767,medulla,roi_field,
20775,lobula,roi_field,
20778,unknown,none,
20783,lobula,roi_field,
20785,medulla,roi_field,
20786,medulla,roi_field,
20787,medulla,roi_field,
20790,medulla,roi_field,
20794,lobula,roi_field,
20796,lobula,roi_field,
20801,lobula,roi_field,
20806,medulla,roi_field,
20807,medulla,roi_field,
20808,lobula,roi_field,
20811,unknown,none,
20813,medulla,roi_field,
20816,lobula_plate,roi_field,
20829,lobula_plate,roi_field,
20831,medulla,roi_field,
20834,unknown,none,
20837,lobula,roi_field,
20845,lobula,roi_field,
20857,medulla,roi_field,
20865,lobula,roi_field,
20868,medulla,roi_field,
20873,medulla,roi_field,
20874,lobula,roi_field,
20884,lobula,roi_field,
20904,medulla,roi_field,
20909,lobula_plate,roi_field,
20913,medulla,roi_field,
20916,medulla,roi_field,
20917,lobula,roi_field,
20920,medulla,roi_field,
20927,medulla,roi_field,
20932,lobula_plate,roi_field,
20934,lobula_plate,roi_field,
20937,medulla,roi_field,
20939,lobula_plate,roi_field,
20941,medulla,roi_field,
20948,medulla,roi_field,
20949,lobula,roi_field,
20952,medulla,roi_field,
20953,lobula_plate,roi_field,
20957,medulla,roi_field,
20964,lobula,roi_field,
20973,medulla,roi_field,
20979,lobula,roi_field,
20981,medulla,roi_field,
20982,lobula_plate,roi_field,
20985,lobula,roi_field,
20989,unknown,none,
20999,medulla,roi_field,
21001,lobula,roi_field,
21011,medulla,roi_field,
21012,medulla,roi_field,
21013,medulla,roi_field,
21021,medulla,roi_field,
21023,lobula,roi_field,
21030,medulla,roi_field,
21032,medulla,roi_field,
21034,medulla,roi_field,
21039,medulla,roi_field,
21040,medulla,roi_field,
21042,medulla,roi_field,
21045,lobula_plate,roi_field,
21049,medulla,roi_field,
21055,lobula_plate,roi_field,
21065,lobula,roi_field,
21068,medulla,roi_field,
21074,lobula,roi_field,
21080,medulla,roi_field,
21081,lobula,roi_field,
21094,lobula_plate,roi_field,
21102,medulla,roi_field,
21104,medulla,roi_field,
21120,lobula_plate,roi_field,
21124,medulla,roi_field,
21129,lobula,roi_field,
21130,lobula,roi_field,
21133,medulla,roi_field,
21138,lobula,roi_field,
21139,medulla,roi_field,
21141,medulla,roi_field,
21148,medulla,roi_field,
21150,lobula_plate,roi_field,
21151,lobula,roi_field,
21156,lobula_plate,roi_field,
21159,lobula,roi_field,
21161,medulla,roi_field,
21164,lobula,roi_field,
21165,lobula,roi_field,
21169,lobula,roi_field,
21180,lobula,roi_field,
21186,lobula,roi_field,
21188,medulla,roi_field,
21197,medulla,roi_field,
21199,lobula,roi_field,
21200,unknown,none,
21202,medulla,roi_field,
21205,lobula_plate,roi_field,
21219,medulla,roi_field,
21220,lobula,roi_field,
21223,lobula_plate,roi_field,
21225,lobula,roi_field,
21234,medulla,roi_field,
21238,lobula,roi_field,
21240,lobula,roi_field,
21249,lobula,roi_field,
21251,unknown,none,
21253,medulla,roi_field,
21257,medulla,roi_field,
21259,medulla,roi_field,
21265,medulla,roi_field,
21281,lobula_plate,roi_field,
21283,unknown,none,
21287,lobula,roi_field,
21293,medulla,roi_field,
21295,lobula,roi_field,
21305,medulla,roi_field,
21307,medulla,roi_field,
21313,lobula,roi_field,
21315,medulla,roi_field,
21316,lobula,roi_field,
21317,medulla,roi_field,
21318,lobula_plate,roi_field,
21322,medulla,roi_field,
21327,medulla,roi_field,
21335,unknown,none,
21336,lobula,roi_field,
21340,unknown,none,
21341,medulla,roi_field,
21347,medulla,roi_field,
21348,medulla,roi_field,
21350,lobula,roi_field,
21352,lobula,roi_field,
21355,lobula,roi_field,
21359,medulla,roi_field,
21368,lobula,roi_field,
21370,lobula,roi_field,
21378,unknown,none,
21384,medulla,roi_field,
21385,medulla,roi_field,
21386,medulla,roi_field,
21394,medulla,roi_field,
21396,medulla,roi_field,
21401,medulla,roi_field,
21402,medulla,roi_field,
21405,lobula_plate,roi_field,
21406,lobula_plate,roi_field,
21408,unknown,none,
21416,lobula,roi_field,
21418,medulla,roi_field,
21423,lobula,roi_field,
21424,medulla,roi_field,
21426,lobula,roi_field,
21429,lobula,roi_field,
21434,medulla,roi_field,
21438,medulla,roi_field,
21439,medulla,roi_field,
21444,lobula_plate,roi_field,
21446,lobula,roi_field,
21448,lobula,roi_field,
21456,medulla,roi_field,
21460,medulla,roi_field,
21461,medulla,roi_field,
21466,unknown,none,
21481,medulla,roi_field,
21483,lobula,roi_field,
21491,medulla,roi_field,
21493,medulla,roi_field,
21494,lobula_plate,roi_field,
21497,medulla,roi_field,
21500,medulla,roi_field,
21503,lobula,roi_field,
21511,medulla,roi_field,
21513,medulla,roi_field,
21516,medulla,roi_field,
21528,unknown,none,
21529,medulla,roi_field,
21535,medulla,roi_field,
21540,lobula,roi_field,
21543,medulla,roi_field,
21550,medulla,roi_field,
21552,lobula_plate,roi_field,
21553,lobula_plate,roi_field,
21554,medulla,roi_field,
21555,lobula,roi_field,
21562,lobula_plate,roi_field,
21565,lobula,roi_field,
21570,lobula,roi_field,
21574,lobula_plate,roi_field,
21575,lobula_plate,roi_field,
21585,medulla,roi_field,
21596,medulla,roi_field,
21597,medulla,roi_field,
21598,medulla,roi_field,
21607,lobula,roi_field,
21608,lobula,roi_field,
21620,medulla,roi_field,
21626,lobula_plate,roi_field,
21632,lobula,roi_field,
21634,lobula,roi_field,
21644,medulla,roi_field,
21646,medulla,roi_field,
21648,lobula_plate,roi_field,
21653,medulla,roi_field,
21659,medulla,roi_field,
21666,lobula_plate,roi_field,
21667,lobula_plate,roi_field,
21672,medulla,roi_field,
21674,medulla,roi_field,
21676,medulla,roi_field,
21677,lobula,roi_field,
21679,lobula,roi_field,
21682,medulla,roi_field,
21703,lobula_plate,roi_field,
21705,lobula_plate,roi_field,
21717,medulla,roi_field,
21720,medulla,roi_field,
21722,lobula,roi_field,
21734,lobula,roi_field,
21735,lobula,roi_field,
21737,lobula,roi_field,
21742,medulla,roi_field,
21745,medulla,roi_field,
21748,medulla,roi_field,
21750,medulla,roi_field,
21755,medulla,roi_field,
21758,medulla,roi_field,
21760,medulla,roi_field,
21762,lobula_plate,roi_field,
21765,medulla,roi_field,
21766,medulla,roi_field,
21768,lobula_plate,roi_field,
21769,lobula_plate,roi_field,
21775,lobula,roi_field,
21776,medulla,roi_field,
21779,medulla,roi_field,
21780,lobula,roi_field,
21781,medulla,roi_field,
21782,lobula,roi_field,
21784,medulla,roi_field,
21788,lobula_plate,roi_field,
21789,medulla,roi_field,
21800,lobula_plate,roi_field,
21804,lobula,roi_field,
21806,medulla,roi_field,
21807,medulla,roi_field,
21808,lobula,roi_field,
21811,medulla,roi_field,
21813,unknown,none,
21816,medulla,roi_field,
21820,lobula,roi_field,
21824,medulla,roi_field,
21825,medulla,roi_field,
21827,lobula,roi_field,
21830,medulla,roi_field,
21832,lobula_plate,roi_field,
21838,lobula,roi_field,
21839,medulla,roi_field,
21845,medulla,roi_field,
21850,lobula,roi_field,
21853,medulla,roi_field,
21858,medulla,roi_field,
21860,unknown,none,
21862,lobula_plate,roi_field,
21866,medulla,roi_field,
21868,medulla,roi_field,
21869,unknown,none,
21871,lobula_plate,roi_field,
21881,unknown,none,
21883,lobula,roi_field,
21884,medulla,roi_field,
21886,unknown,none,
21888,lobula_plate,roi_field,
21890,lobula_plate,roi_field,
21899,lobula_plate,roi_field,
21903,medulla,roi_field,
21916,medulla,roi_field,
21918,medulla,roi_field,
21930,medulla,roi_field,
21931,medulla,roi_field,
21934,medulla,roi_field,
21936,medulla,roi_field,
21937,medulla,roi_field,
21947,medulla,roi_field,
21952,lobula_plate,roi_field,
21960,medulla,roi_field,
21962,lobula,roi_field,
21965,medulla,roi_field,
21969,medulla,roi_field,
21979,lobula,roi_field,
21981,medulla,roi_field,
21983,lobula,roi_field,
21984,lobula,roi_field,
21985,medulla,roi_field,
21986,lobula,roi_field,
21988,medulla,roi_field,
21993,medulla,roi_field,
21995,lobula_plate,roi_field,
21998,medulla,roi_field,
22010,medulla,roi_field,
22014,lobula,roi_field,
22016,medulla,roi_field,
22019,medulla,roi_field,
22025,lobula,roi_field,
22028,lobula,roi_field,
22034,lobula,roi_field,
22036,medulla,roi_field,
22038,medulla,roi_field,
22042,medulla,roi_field,
22043,medulla,roi_field,
22044,medulla,roi_field,
22048,medulla,roi_field,
22049,medulla,roi_field,
22054,medulla,roi_field,
22057,medulla,roi_field,
22061,medulla,roi_field,
22063,lobula_plate,roi_field,
22067,medulla,roi_field,
22070,lobula,roi_field,
22075,medulla,roi_field,
22085,medulla,roi_field,
22091,medulla,roi_field,
22099,lobula,roi_field,
22100,medulla,roi_field,
22107,lobula,roi_field,
22108,medulla,roi_field,
22110,lobula_plate,roi_field,
22112,lobula,roi_field,
22134,lobula,roi_field,
22135,medulla,roi_field,
22138,medulla,roi_field,
22139,lobula,roi_field,
22141,medulla,roi_field,
22143,medulla,roi_field,
22144,medulla,roi_field,
22147,lobula_plate,roi_field,
22148,lobula,roi_field,
22150,medulla,roi_field,
22151,medulla,roi_field,
22155,lobula,roi_field,
22156,lobula,roi_field,
22157,medulla,roi_field,
22161,medulla,roi_field,
22162,medulla,roi_field,
22163,medulla,roi_field,
22165,medulla,roi_field,
22173,unknown,none,
22176,medulla,roi_field,
22177,medulla,roi_field,
22178,medulla,roi_field,
22180,medulla,roi_field,
22181,lobula,roi_field,
22182,medulla,roi_field,
22189,lobula,roi_field,
22194,lobula,roi_field,
22195,lobula,roi_field,
22198,medulla,roi_field,
22200,lobula,roi_field,
22203,medulla,roi_field,
22208,lobula_plate,roi_field,
22211,lobula,roi_field,
22212,unknown,none,
22213,lobula_plate,roi_field,
22215,medulla,roi_field,
22218,lobula_plate,roi_field,
22223,medulla,roi_field,
22235,medulla,roi_field,
22236,medulla,roi_field,
22239,medulla,roi_field,
22248,lobula,roi_field,
22250,medulla,roi_field,
22254,lobula_plate,roi_field,
22257,lobula,roi_field,
22261,lobula_plate,roi_field,
22262,medulla,roi_field,
22264,medulla,roi_field,
22267,medulla,roi_field,
22269,medulla,roi_field,
22272,medulla,roi_field,
22274,lobula,roi_field,
22279,lobula,roi_field,
22283,medulla,roi_field,
22285,lobula_plate,roi_field,
22287,lobula,roi_field,
22290,medulla,roi_field,
22295,lobula_plate,roi_field,
22300,medulla,roi_field,
22305,lobula,roi_field,
22307,lobula,roi_field,
22310,medulla,roi_field,
22314,medulla,roi_field,
22316,medulla,roi_field,
22317,medulla,roi_field,
22320,lobula_plate,roi_field,
22324,lobula,roi_field,
22328,lobula,roi_field,
22332,lobula_plate,roi_field,
22333,unknown,none,
22334,medulla,roi_field,
22337,medulla,roi_field,
22338,unknown,none,
22342,medulla,roi_field,
22347,medulla,roi_field,
22351,lobula,roi_field,
22353,medulla,roi_field,
22358,lobula,roi_field,
22359,medulla,roi_field,
22362,medulla,roi_field,
22363,medulla,roi_field,
22366,medulla,roi_field,
22375,medulla,roi_field,
22376,medulla,roi_field,
22378,medulla,roi_field,
22394,lobula,roi_field,
22397,lobula,roi_field,
22402,lobula,roi_field,
22403,unknown,none,
22407,medulla,roi_field,
22409,medulla,roi_field,
22411,medulla,roi_field,
22414,medulla,roi_field,
22415,medulla,roi_field,
22422,lobula,roi_field,
22423,medulla,roi_field,
22428,medulla,roi_field,
22431,medulla,roi_field,
22435,lobula,roi_field,
22436,medulla,roi_field,
22440,lobula,roi_field,
22447,lobula,roi_field,
22449,lobula,roi_field,
22454,medulla,roi_field,
22459,medulla,roi_field,
22464,unknown,none,
22468,medulla,roi_field,
22475,medulla,roi_field,
22476,medulla,roi_field,
22477,medulla,roi_field,
22483,medulla,roi_field,
22488,medulla,roi_field,
22498,medulla,roi_field,
22500,medulla,roi_field,
22501,lobula,roi_field,
22505,lobula,roi_field,
22506,medulla,roi_field,
22509,unknown,none,
22510,lobula,roi_field,
22511,medulla,roi_field,
22514,medulla,roi_field,
22522,medulla,roi_field,
22525,medulla,roi_field,
22527,unknown,none,
22529,medulla,roi_field,
